pt1_X,pt1_Y,pt2_X,pt2_Y,pt3_X,pt3_Y,pt4_X,pt4_Y,pt5_X,pt5_Y
797.840000,893.520000,846.470000,866.980000,966.103960,820.262044,999.763463,830.593623,1033.444208,833.316811
799.740000,893.370000,847.990000,867.150000,966.278565,818.950334,1001.950354,826.212582,1033.444208,832.613542
801.670000,892.820000,850.140000,867.150000,967.500800,817.055642,1003.262489,821.831540,1033.967388,829.800465
803.330000,891.930000,852.190000,867.070000,972.215133,811.517310,1005.012002,816.720325,1033.967388,823.939890
804.720000,891.050000,854.030000,866.970000,973.088158,809.039635,1006.324137,810.513850,1032.659437,816.907199
805.810000,890.150000,855.740000,866.820000,973.088158,805.395995,1007.198894,807.593156,1031.613076,812.218739
806.870000,889.210000,856.960000,866.730000,973.088158,805.104504,1007.198894,803.942288,1030.305124,807.530279
807.870000,888.180000,858.120000,866.660000,974.265124,800.722540,1005.565508,794.143057,1029.258763,802.841818
808.830000,887.090000,859.994514,866.633289,974.265124,800.722540,1006.657721,793.535265,1027.099204,792.442236
809.690000,886.000000,861.260000,866.800000,974.265124,800.722540,1008.478075,791.104098,1023.615267,789.059945
810.450000,884.910000,862.080000,866.530000,977.208259,805.021735,1009.206217,787.761244,1022.308790,786.588271
810.680000,883.710000,862.790000,865.940000,977.208259,805.021735,1009.934358,785.330077,1019.405510,783.205980
810.740000,882.650000,863.640000,865.210000,977.208259,809.320930,1012.118783,780.163848,1016.937721,781.775010
810.750000,881.710000,863.810000,865.110000,978.824509,808.377519,1012.118783,778.340473,1014.469932,779.953777
810.700000,880.840000,863.890000,865.000000,978.932047,808.467283,1012.118783,777.732681,1009.244026,777.872367
810.610000,879.990000,863.970000,864.950000,980.437577,810.083027,1012.118783,780.163848,1008.518206,777.872367
810.600000,879.140000,864.000000,864.900000,980.437577,812.416880,1012.846925,784.722286,1008.663370,781.514834
810.520000,878.460000,864.000000,864.840000,980.437577,816.186951,1012.846925,784.722286,1009.969847,783.466156
809.980000,878.090000,864.010000,864.740000,980.437577,818.610567,1013.939137,787.457348,1013.453784,786.328095
809.960000,877.960000,863.980000,864.650000,980.545114,820.495602,1015.395421,790.496307,1015.486080,787.889152
809.930000,877.880000,863.980000,864.490000,980.545114,822.021583,1015.395421,792.623577,1019.550674,789.580298
809.850000,877.890000,864.010000,864.020000,980.760190,822.470401,1016.123562,794.143057,1019.841002,789.580298
809.740000,877.890000,863.950000,863.990000,981.297879,823.278273,1017.215775,796.574223,1020.566822,789.840474
809.650000,877.980000,863.840000,863.960000,981.082804,823.547564,1017.579845,798.397598,1021.728134,791.531619
809.470000,878.150000,863.690000,863.940000,980.545114,824.894018,1017.943916,798.397598,1024.486251,792.832501
808.790000,878.220000,863.520000,863.980000,979.792350,825.791654,1017.943916,801.132661,1025.357235,795.043999
808.010000,878.410000,863.000000,864.020000,979.469736,826.509762,1017.579845,802.652140,1025.792727,796.084704
807.330000,878.990000,862.920000,864.100000,979.147123,827.138107,1019.036129,805.691099,1033.802039,785.983037
807.190000,879.290000,862.820000,864.220000,978.716971,827.766452,1019.764270,808.730057,1035.161417,788.419438
807.030000,879.950000,862.700000,864.400000,977.534055,829.112906,1020.856483,811.161224,1035.977044,793.779521
806.860000,880.720000,862.180000,865.090000,977.318979,829.831015,1020.856483,813.288495,1036.520795,795.728642
806.780000,881.130000,861.710000,865.790000,976.996366,831.267232,1020.128341,814.200182,1037.064546,797.434123
806.640000,882.020000,861.100000,866.040000,976.673752,832.523922,1020.128341,814.200182,1039.239551,799.870524
806.380000,882.970000,860.960000,866.250000,976.566215,832.523922,1020.856483,816.327453,1041.414556,804.499686
805.710000,883.870000,860.800000,866.370000,976.136063,833.242031,1021.584625,818.758620,1041.958307,809.616128
805.040000,884.860000,860.150000,867.120000,975.920988,833.511321,1022.676837,821.493682,1041.958307,812.052530
804.440000,885.780000,859.640000,867.840000,975.383298,833.601085,1022.676837,823.924849,1041.958307,818.143533
804.360000,886.810000,858.830000,868.580000,973.232542,833.152267,1022.676837,824.228745,1042.230182,821.798134
804.230000,887.670000,858.160000,868.820000,973.232542,833.152267,1021.948695,826.052120,1042.230182,822.529055
804.130000,888.540000,857.470000,868.980000,973.017466,833.062503,1021.584625,828.787183,1042.230182,824.721816
803.970000,889.000000,857.190000,869.040000,972.909928,833.062503,1021.220554,831.522245,1041.958307,825.940016
803.930000,889.810000,856.980000,869.110000,972.264701,832.523922,1020.856483,833.041724,1041.142680,827.401857
803.890000,890.330000,856.780000,869.170000,971.081785,832.075104,1019.036129,833.041724,1041.142680,827.401857
803.890000,890.580000,856.720000,869.170000,967.317961,831.895577,1017.943916,832.433933,1039.239551,831.056459
803.900000,890.740000,856.730000,869.130000,966.242583,832.164868,1017.943916,831.826141,1039.239551,831.543739
803.850000,890.930000,856.550000,869.190000,966.027507,832.164868,1017.943916,830.610558,1037.880173,833.249220
803.800000,891.020000,856.010000,869.380000,965.274742,832.523922,1017.943916,829.394974,1036.792671,834.711061
803.730000,891.030000,855.480000,870.070000,964.737053,832.703449,1017.943916,828.483287,1036.520795,835.198341
803.690000,890.990000,854.640000,870.930000,964.091826,833.242031,1017.943916,828.483287,1035.705168,836.172901
803.540000,890.840000,853.900000,871.700000,963.769212,835.486120,1016.487633,830.306662,1035.161417,836.903822
802.820000,890.770000,853.270000,871.860000,963.221235,834.677791,1015.395421,831.522245,1034.617666,836.903822
802.190000,890.480000,853.220000,871.870000,962.655419,835.858530,1014.667279,832.130037,1034.617666,836.903822
802.080000,889.940000,853.140000,871.890000,962.513966,836.330825,1014.303208,834.561204,1033.802039,838.122022
801.980000,889.130000,853.040000,871.880000,962.513966,836.330825,1014.667279,835.168995,1033.802039,838.365663
801.870000,888.200000,852.970000,871.830000,962.513966,836.448899,1014.667279,836.080683,1033.802039,838.365663
801.840000,887.250000,852.890000,871.800000,962.513966,836.448899,1014.667279,836.080683,1031.627034,835.685621
801.740000,886.320000,852.860000,871.680000,962.513966,836.566973,1014.667279,836.080683,1031.083283,827.889137
801.660000,885.340000,852.840000,871.300000,962.513966,838.574229,1014.303208,831.826141,1031.083283,827.158217
801.540000,884.380000,852.860000,870.800000,962.513966,838.574229,1013.575066,827.875495,1030.267656,824.965456
801.060000,883.390000,852.890000,870.080000,963.221235,840.935706,1010.298429,819.974203,1029.723905,821.067214
801.110000,882.360000,859.638316,868.714562,963.221235,840.935706,1009.934358,815.719661,1028.908278,818.630813
801.751788,878.568196,860.290000,868.780000,963.362689,842.706814,1009.934358,813.288495,1028.636403,817.412612
802.010000,878.000000,860.080000,868.270000,964.211412,845.068291,1009.934358,812.376807,1028.364527,816.194412
802.010000,877.180000,859.930000,867.740000,964.352866,845.304439,1009.934358,812.072911,1027.548900,814.976211
801.990000,876.280000,860.020000,867.090000,964.635774,846.367103,1009.934358,813.288495,1027.277025,814.488931
802.050000,875.380000,860.080000,866.480000,964.635774,846.839399,1011.754712,816.631349,1027.277025,814.488931
802.010000,874.810000,860.120000,866.110000,965.060136,848.020137,1012.846925,821.189787,1027.005149,816.438052
802.080000,874.260000,860.080000,865.840000,965.484497,849.200876,1013.575066,824.228745,1027.005149,817.899893
802.150000,873.780000,860.110000,865.560000,966.191767,849.791245,1013.575066,826.052120,1026.461398,818.630813
802.180000,873.450000,860.250000,865.040000,966.191767,849.791245,1013.575066,828.483287,1026.461398,819.361733
806.475043,873.412519,860.300000,864.850000,966.191767,849.791245,1013.575066,830.002766,1026.461398,820.336294
806.890000,872.900000,860.220000,864.820000,967.181944,850.027393,1013.575066,830.914453,1027.005149,821.798134
807.490000,872.510000,860.500000,864.780000,969.020844,850.499688,1016.487633,831.522245,1027.277025,822.772695
807.850000,872.480000,861.140000,864.500000,969.162298,850.499688,1023.769049,830.002766,1030.267656,823.503615
808.100000,872.690000,863.760000,862.590000,973.123007,850.499688,1024.497191,830.002766,1030.267656,823.747255
808.210000,873.170000,865.960000,861.320000,974.961907,849.909319,1024.497191,830.002766,1033.802039,824.965456
808.260000,874.050000,867.540000,860.670000,975.952085,848.256285,1027.409758,834.561204,1035.705168,825.940016
810.834970,876.141995,868.650000,860.330000,978.781162,847.665916,1028.501970,836.080683,1037.336422,826.427297
812.670000,877.350000,869.620000,860.060000,981.610240,846.839399,1032.142678,842.462495,1040.598929,826.670937
814.580000,878.320000,870.600000,859.880000,981.751694,846.249029,1032.142678,842.766391,1047.939570,830.325539
815.970000,878.960000,871.600000,859.830000,982.741871,844.241774,1033.598962,844.589766,1049.027072,834.467421
817.270000,879.940000,872.720000,859.650000,985.146587,840.463410,1037.239670,849.148204,1049.027072,837.391102
819.310000,880.970000,873.960000,859.410000,985.146587,840.109189,1037.239670,850.363787,1049.027072,838.122022
821.370000,881.920000,875.020000,859.840000,985.288041,838.574229,1037.239670,850.363787,1050.930201,842.994825
823.380000,882.900000,876.070000,860.290000,985.995310,834.677791,1037.239670,849.755996,1052.289579,846.649427
825.330000,883.880000,876.379651,859.200169,986.561126,830.663280,1037.239670,848.236516,1052.833331,848.354907
827.420000,884.760000,877.290000,859.090000,986.702580,830.309058,1036.511528,845.197558,1052.833331,850.547669
829.350000,885.650000,878.660000,859.460000,986.702580,826.176473,1036.147457,843.678079,1052.289579,850.547669
831.200000,886.220000,880.210000,860.120000,986.844034,825.940326,1035.783387,840.031329,1050.930201,842.994825
833.000000,886.240000,881.920000,860.670000,987.268395,825.113809,1034.691174,833.953412,1050.930201,838.852943
834.690000,885.630000,883.850000,860.790000,989.673111,823.224627,1034.691174,829.091078,1050.930201,836.903822
835.830000,884.810000,885.560000,860.910000,990.804743,820.863150,1034.691174,827.267703,1050.930201,835.929261
836.950000,883.980000,886.800000,861.110000,990.804743,817.320934,1035.783387,824.532641,1051.745828,833.249220
837.960000,883.230000,887.950000,861.350000,991.566827,813.134824,1036.511528,820.885891,1054.192709,827.401857
838.860000,882.560000,888.880000,861.970000,991.566827,813.134824,1037.239670,818.758620,1052.833331,815.463491
839.650000,882.330000,889.680000,862.680000,991.566827,811.038100,1034.691174,810.249536,1054.192709,807.667008
839.710000,882.180000,890.520000,862.930000,993.450751,809.989739,1030.322324,805.083307,1054.464584,803.037845
839.570000,881.940000,890.627596,866.633289,993.450751,809.989739,1025.589404,799.613182,1053.648957,798.165043
838.750000,881.720000,891.130000,867.240000,993.450751,809.989739,1024.497191,796.878119,1052.289579,793.535881
838.020000,880.860000,891.500000,867.320000,994.078726,809.989739,1024.497191,795.966432,1051.473953,792.074040
837.180000,880.050000,891.530000,867.460000,995.020688,810.513919,1023.404979,793.535265,1045.220814,785.739397
836.370000,879.150000,894.545781,865.146665,998.474550,816.017818,1022.676837,792.015786,1045.220814,785.252117
836.180000,878.330000,896.326774,866.633289,998.474550,816.017818,1022.676837,792.015786,1041.958307,782.572075
835.970000,877.590000,896.326774,866.633289,999.416512,820.211265,1023.404979,796.574223,1039.239551,780.866594
835.680000,877.200000,896.326774,867.227938,999.416512,820.211265,1023.769049,799.005390,1038.423924,780.866594
834.850000,876.930000,896.326774,868.119913,998.788537,822.832169,1024.861262,803.563828,1035.977044,782.328435
833.960000,876.810000,896.326774,868.119913,998.788537,824.928892,1025.225333,805.691099,1035.977044,784.033916
832.970000,876.850000,895.258178,869.606537,999.730500,826.501435,1025.225333,806.602786,1035.705168,784.521196
832.060000,877.000000,895.258178,869.606537,1000.986449,830.170701,1025.225333,808.122265,1036.520795,787.688518
831.180000,877.250000,894.545781,869.606537,1000.986449,832.005334,1025.225333,809.641745,1036.520795,787.688518
830.290000,877.660000,894.545781,869.606537,1000.986449,835.936690,1025.225333,811.769015,1038.152049,788.419438
829.360000,878.270000,894.545781,869.606537,1001.928412,838.819684,1025.589404,813.592390,1041.958307,790.124919
828.570000,879.120000,894.545781,869.606537,1001.928412,840.654317,1026.681616,816.631349,1043.317685,791.343120
828.320000,879.990000,893.477185,869.903862,1002.556387,842.488950,1028.137899,821.189787,1044.948938,792.561320
828.100000,881.190000,893.477185,869.903862,1002.556387,844.847764,1028.501970,822.405370,1047.395819,794.997721
827.910000,882.450000,891.696192,871.390486,1002.556387,848.517030,1029.958253,826.052120,1048.755197,796.215922
827.690000,884.100000,890.271397,872.877109,1002.556387,851.137934,1031.050466,828.787183,1049.570823,797.190482
826.780000,886.000000,888.846603,874.066409,1001.928412,854.283019,1031.778608,833.345620,1051.473953,798.652323
825.920000,887.930000,888.846603,874.066409,1001.300437,856.379742,1032.506749,839.119641,1052.289579,801.576005
825.000000,889.900000,886.353213,875.553033,1000.986449,857.690194,1032.870820,853.402746,1055.823962,826.427297
824.090000,891.880000,886.353213,875.850357,1000.986449,858.476465,1032.870820,855.833912,1054.192709,834.467421
823.100000,893.890000,884.928418,877.634306,999.730500,860.835279,1032.870820,857.657287,1054.192709,836.903822
822.240000,895.880000,884.572219,878.823605,997.218600,863.718274,1032.870820,859.784558,1054.192709,842.994825
821.310000,897.740000,883.503624,880.012904,996.276638,864.504545,1032.506749,861.911829,1054.464584,850.304028
820.340000,899.520000,882.078829,880.904879,993.450751,865.552907,1029.958253,863.431308,1054.464584,855.176831
819.390000,900.700000,881.722630,881.499528,990.938852,865.552907,1024.497191,864.950788,1054.192709,858.831433
818.540000,901.870000,879.229240,883.283477,990.624864,865.552907,1020.128341,866.470267,1052.833331,863.947875
818.240000,902.910000,877.448247,884.472776,986.857015,866.863359,1019.400200,867.078059,1046.948287,874.889734
817.930000,903.850000,876.023452,885.067426,984.345116,867.649630,1019.400200,867.078059,1046.439095,874.889734
817.610000,904.830000,873.173863,886.554050,979.949292,868.960082,1019.400200,867.078059,1043.383944,881.734384
816.870000,905.720000,872.817665,886.851375,979.635304,868.960082,1019.036129,869.509225,1043.383944,881.734384
815.980000,906.580000,870.680473,888.040674,976.809418,869.484263,1019.036129,869.509225,1041.856369,885.384863
815.150000,906.800000,869.255679,888.932648,972.099606,871.056805,1018.307987,869.813121,1041.856369,886.297483
814.440000,906.920000,866.762288,890.419272,979.688160,868.017549,1017.579845,869.813121,1041.856369,886.297483
814.070000,906.920000,865.337494,891.013922,979.688160,868.017549,1016.487633,869.509225,1041.856369,886.297483
814.030000,906.810000,864.981295,891.311246,978.180766,867.514251,1017.215775,870.420913,1041.856369,884.015934
813.570000,906.550000,864.981295,891.311246,978.180766,867.514251,1017.215775,872.548184,1041.856369,884.015934
812.870000,905.680000,864.268898,891.311246,977.879287,866.256004,1017.215775,873.155975,1041.856369,884.015934
812.030000,904.760000,864.268898,891.311246,977.276329,866.256004,1016.487633,872.852079,1041.856369,884.015934
811.200000,903.610000,864.268898,891.013922,977.276329,865.752706,1020.856483,865.558579,1041.347177,874.889734
810.430000,902.250000,864.268898,890.419272,977.276329,865.752706,1023.404979,861.000142,1041.347177,874.889734
810.170000,900.540000,864.268898,889.527298,977.276329,865.752706,1024.861262,858.265079,1042.874753,868.957704
810.050000,898.640000,864.268898,888.932648,975.768935,865.249407,1025.589404,855.833912,1043.383944,864.850914
809.830000,896.630000,864.268898,888.932648,975.467456,866.507654,1025.589404,853.706642,1045.420712,859.831505
809.760000,894.640000,864.268898,888.932648,975.467456,868.772497,1026.681616,851.883266,1045.929903,857.549955
809.570000,892.670000,864.268898,888.040674,975.467456,871.288990,1027.409758,849.755996,1046.439095,854.355785
808.820000,890.830000,864.268898,888.040674,975.768935,872.798886,1028.137899,847.324829,1046.439095,849.792685
808.050000,888.930000,864.981295,885.067426,976.673372,876.321976,1029.958253,845.197558,1046.439095,847.967445
807.310000,887.020000,865.510000,883.780000,976.673372,876.573625,1031.050466,843.678079,1046.948287,847.511135
807.210000,885.140000,865.610000,882.690000,977.276329,877.580223,1031.778608,842.462495,1046.948287,847.511135
807.460000,883.490000,865.710000,881.650000,978.180766,878.083521,1031.778608,847.020933,1046.948287,847.511135
808.170000,882.240000,865.810000,880.490000,978.482245,878.335171,1029.230112,859.480662,1046.948287,847.511135
808.890000,881.350000,866.040000,879.040000,978.482245,879.593417,1028.866041,861.000142,1047.966670,847.511135
809.780000,880.460000,866.450000,877.850000,978.482245,879.593417,1028.501970,864.342996,1048.475862,847.511135
810.590000,879.770000,867.020000,876.590000,978.482245,879.593417,1029.230112,867.989746,1052.040205,850.705305
810.870000,879.000000,867.980000,875.020000,978.482245,881.606611,1029.958253,869.509225,1055.604547,853.443165
811.050000,878.210000,868.850000,873.730000,977.879287,882.613209,1030.686395,871.636496,1056.622931,855.268405
811.220000,877.630000,869.780000,872.350000,977.879287,882.864858,1030.686395,872.852079,1058.659698,858.918885
811.510000,877.390000,870.600000,871.250000,977.276329,882.864858,1030.686395,874.067663,1059.168890,861.656744
812.440000,877.470000,870.980000,870.110000,976.371893,882.613209,1030.322324,876.194934,1059.678081,862.569364
813.750000,877.960000,871.540000,869.210000,976.371893,881.354962,1029.230112,878.626100,1061.714849,866.676154
815.230000,878.280000,872.390000,868.370000,976.371893,878.838469,1028.501970,880.145580,1063.242424,870.326634
816.940000,878.840000,873.240000,867.690000,977.879287,875.063730,1027.409758,882.272851,1064.260807,877.171284
818.710000,878.950000,874.260000,866.830000,978.783723,872.043938,1026.317545,883.184538,1070.880301,889.947963
819.810000,878.990000,875.290000,865.920000,979.386681,870.534042,1022.734713,887.980120,1070.880301,894.511063
820.990000,879.130000,876.320000,865.110000,981.497033,866.256004,1022.734713,887.980120,1069.861917,899.074163
822.120000,879.060000,877.260000,864.230000,982.401470,862.732914,1023.491484,884.979597,1068.843534,902.724643
823.120000,878.940000,878.430000,863.300000,982.401470,857.951577,1024.437447,881.979075,1068.334342,902.724643
824.270000,878.980000,880.060000,862.410000,981.497033,854.176838,1025.761796,878.031019,1066.297575,895.879993
825.330000,878.910000,881.710000,861.770000,981.497033,853.673539,1027.842916,873.135429,1066.297575,894.054753
826.390000,878.750000,882.800000,861.100000,984.210343,847.633956,1030.302422,865.871006,1066.297575,890.860583
827.410000,878.500000,884.158853,861.079556,984.511821,846.375710,1031.059193,859.238271,1068.334342,885.384863
828.420000,877.720000,884.720000,860.790000,988.431046,841.594373,1032.383542,854.816448,1068.334342,883.103314
829.400000,876.870000,884.840000,860.680000,992.953229,839.077880,1032.951120,853.553070,1068.843534,879.909144
830.370000,875.860000,884.850000,860.500000,994.460623,838.071283,1033.140312,851.658003,1069.861917,877.171284
831.280000,874.840000,884.870000,860.130000,994.762102,838.071283,1033.897083,849.605014,1069.861917,875.346044
832.230000,873.680000,884.780000,860.270000,995.968018,836.813037,1034.275469,848.499558,1070.880301,873.064494
833.070000,872.440000,888.555933,857.022053,1001.093158,834.044894,1034.843047,845.025269,1070.880301,871.239254
833.830000,870.890000,889.280000,856.610000,1005.916819,831.528401,1035.410625,838.234612,1071.389492,868.045084
834.540000,869.090000,888.980000,856.380000,1008.027171,828.005311,1035.221432,833.496945,1073.935451,836.103385
834.610000,867.040000,888.740000,855.990000,1009.534566,824.985520,1035.392632,815.766140,1073.935451,831.996596
834.810000,865.330000,888.570000,855.830000,1009.534566,824.985520,1035.392632,815.766140,1073.935451,829.258736
834.930000,864.100000,887.980000,855.640000,1009.534566,824.985520,1035.392632,815.766140,1076.481410,816.938366
834.980000,862.860000,887.040000,854.630000,1008.027171,824.733870,1035.392632,814.519766,1077.499794,806.443237
834.990000,861.480000,886.776948,851.453501,1008.027171,824.733870,1035.392632,814.519766,1073.426260,801.880137
834.870000,859.690000,886.230000,850.100000,1007.122735,824.733870,1033.899461,809.534273,1071.389492,799.598587
834.540000,857.780000,886.020000,849.470000,1007.122735,824.733870,1033.899461,808.287899,1071.389492,799.598587
833.780000,856.330000,885.870000,849.040000,1006.519777,825.488818,1033.152876,808.287899,1070.880301,800.054897
832.900000,855.650000,885.700000,848.740000,1006.519777,825.992117,1033.152876,808.287899,1067.315958,800.054897
832.020000,855.170000,884.997964,846.627423,1006.519777,826.243766,1032.406291,812.650206,1067.315958,800.054897
831.160000,854.920000,884.210000,846.370000,1005.615341,827.250363,1032.406291,817.635700,1062.224040,797.317037
